 ,Label,Area,Mean,Min,Max,X,Y
3792,,20.291,255,255,255,6461.712,6966.216
3793,,101.453,255,255,255,3079.730,6972.523
3794,,40.581,255,255,255,4788.288,6970.721
3795,,20.291,255,255,255,2646.396,6975.225
3796,,20.291,255,255,255,6831.081,6975.225
3797,,101.453,255,255,255,6850.901,6983.333
3798,,20.291,255,255,255,880.631,6984.234
3799,,121.743,255,255,255,3088.589,6988.739
3800,,20.291,255,255,255,1047.297,6988.739
3801,,20.291,255,255,255,1254.505,6988.739
3802,,20.291,255,255,255,1529.279,6988.739
3803,,20.291,255,255,255,1781.532,6988.739
3804,,101.453,255,255,255,2171.622,6991.441
3805,,40.581,255,255,255,3522.523,6988.739
3806,,40.581,255,255,255,3576.577,6993.243
3807,,20.291,255,255,255,772.523,6997.748
3808,,20.291,255,255,255,1628.378,6997.748
3809,,40.581,255,255,255,3481.982,6997.748
3810,,60.872,255,255,255,5416.667,6997.748
3811,,20.291,255,255,255,7547.297,6997.748
3812,,81.162,255,255,255,3015.766,7004.505
3813,,20.291,255,255,255,6209.459,7002.252
3814,,20.291,255,255,255,2448.198,7011.261
3815,,20.291,255,255,255,849.099,7015.766
3816,,20.291,255,255,255,2556.306,7020.270
3817,,20.291,255,255,255,6907.658,7020.270
3818,,20.291,255,255,255,2146.396,7024.775
3819,,40.581,255,255,255,3490.991,7024.775
3820,,40.581,255,255,255,3504.505,7024.775
3821,,20.291,255,255,255,853.604,7029.279
3822,,20.291,255,255,255,2389.640,7029.279
3823,,40.581,255,255,255,3698.198,7033.784
3824,,40.581,255,255,255,6698.198,7033.784
3825,,20.291,255,255,255,1011.261,7038.288
3826,,20.291,255,255,255,1394.144,7038.288
3827,,20.291,255,255,255,2281.532,7038.288
3828,,20.291,255,255,255,2421.171,7038.288
3829,,81.162,255,255,255,5569.820,7040.541
3830,,20.291,255,255,255,1777.027,7042.793
3831,,20.291,255,255,255,6835.586,7042.793
3832,,40.581,255,255,255,6103.604,7047.297
3833,,40.581,255,255,255,3180.180,7051.802
3834,,20.291,255,255,255,1281.532,7056.306
3835,,40.581,255,255,255,3369.369,7056.306
3836,,60.872,255,255,255,3385.135,7056.306
3837,,60.872,255,255,255,4907.658,7056.306
3838,,60.872,255,255,255,6224.474,7057.808
3839,,20.291,255,255,255,6948.198,7060.811
3840,,40.581,255,255,255,1013.514,7065.315
3841,,40.581,255,255,255,1648.649,7065.315
3842,,20.291,255,255,255,1795.045,7065.315
3843,,40.581,255,255,255,3572.072,7065.315
3844,,40.581,255,255,255,5657.658,7065.315
3845,,60.872,255,255,255,3511.261,7069.820
3846,,20.291,255,255,255,1119.369,7074.324
3847,,40.581,255,255,255,5716.216,7074.324
3848,,40.581,255,255,255,5855.856,7074.324
3849,,81.162,255,255,255,5536.036,7085.586
3850,,20.291,255,255,255,6610.360,7083.333
3851,,20.291,255,255,255,6750.000,7083.333
3852,,40.581,255,255,255,3432.432,7087.838
3853,,20.291,255,255,255,7002.252,7087.838
3854,,40.581,255,255,255,4450.450,7092.342
3855,,20.291,255,255,255,7060.811,7092.342
3856,,40.581,255,255,255,1772.523,7099.099
3857,,60.872,255,255,255,3587.838,7096.847
3858,,20.291,255,255,255,6389.640,7096.847
3859,,40.581,255,255,255,3468.468,7101.351
3860,,40.581,255,255,255,3504.505,7101.351
3861,,121.743,255,255,255,5376.126,7103.604
3862,,40.581,255,255,255,5603.604,7101.351
3863,,20.291,255,255,255,975.225,7105.856
3864,,20.291,255,255,255,1560.811,7105.856
3865,,40.581,255,255,255,7038.288,7108.108
3866,,20.291,255,255,255,7610.360,7105.856
3867,,20.291,255,255,255,853.604,7110.360
3868,,20.291,255,255,255,2033.784,7110.360
3869,,40.581,255,255,255,3518.018,7110.360
3870,,20.291,255,255,255,1443.694,7114.865
3871,,20.291,255,255,255,2727.477,7114.865
3872,,40.581,255,255,255,3058.559,7114.865
3873,,40.581,255,255,255,6031.532,7114.865
3874,,121.743,255,255,255,6117.117,7119.369
3875,,60.872,255,255,255,3506.757,7119.369
3876,,20.291,255,255,255,1182.432,7123.874
3877,,40.581,255,255,255,3022.523,7123.874
3878,,20.291,255,255,255,7038.288,7123.874
3879,,20.291,255,255,255,925.676,7128.378
3880,,40.581,255,255,255,4981.982,7128.378
3881,,40.581,255,255,255,5000.000,7128.378
3882,,60.872,255,255,255,5889.640,7128.378
3883,,81.162,255,255,255,6067.568,7130.631
3884,,20.291,255,255,255,6754.505,7128.378
3885,,20.291,255,255,255,1033.784,7132.883
3886,,20.291,255,255,255,2200.450,7132.883
3887,,20.291,255,255,255,7434.685,7132.883
3888,,20.291,255,255,255,1083.333,7137.387
3889,,40.581,255,255,255,1725.225,7137.387
3890,,20.291,255,255,255,1745.495,7137.387
3891,,20.291,255,255,255,2506.757,7137.387
3892,,40.581,255,255,255,3418.919,7137.387
3893,,81.162,255,255,255,6013.514,7139.640
3894,,40.581,255,255,255,5761.261,7141.892
3895,,142.034,255,255,255,6106.499,7145.109
3896,,20.291,255,255,255,6822.072,7141.892
3897,,20.291,255,255,255,7439.189,7146.396
3898,,20.291,255,255,255,1195.946,7150.901
3899,,20.291,255,255,255,2141.892,7150.901
3900,,20.291,255,255,255,2222.973,7150.901
3901,,40.581,255,255,255,4900.901,7150.901
3902,,40.581,255,255,255,1027.027,7155.405
3903,,20.291,255,255,255,7033.784,7155.405
3904,,20.291,255,255,255,1727.477,7159.910
3905,,20.291,255,255,255,2290.541,7159.910
3906,,40.581,255,255,255,3337.838,7159.910
3907,,40.581,255,255,255,3355.856,7159.910
3908,,40.581,255,255,255,5090.090,7159.910
3909,,81.162,255,255,255,6081.081,7162.162
3910,,20.291,255,255,255,6394.144,7159.910
3911,,20.291,255,255,255,1042.793,7164.414
3912,,20.291,255,255,255,1105.856,7164.414
3913,,40.581,255,255,255,1117.117,7166.667
3914,,40.581,255,255,255,5959.459,7164.414
3915,,20.291,255,255,255,7182.432,7164.414
3916,,20.291,255,255,255,2461.712,7168.919
3917,,40.581,255,255,255,3662.162,7168.919
3918,,40.581,255,255,255,4927.928,7168.919
3919,,40.581,255,255,255,4981.982,7168.919
3920,,20.291,255,255,255,6704.955,7168.919
3921,,20.291,255,255,255,7011.261,7168.919
3922,,20.291,255,255,255,7101.351,7168.919
3923,,20.291,255,255,255,7195.946,7168.919
3924,,20.291,255,255,255,1231.982,7173.423
3925,,20.291,255,255,255,1664.414,7173.423
3926,,20.291,255,255,255,1786.036,7173.423
3927,,20.291,255,255,255,1795.045,7173.423
3928,,40.581,255,255,255,3572.072,7173.423
3929,,20.291,255,255,255,6772.523,7173.423
3930,,20.291,255,255,255,2511.261,7177.928
3931,,40.581,255,255,255,5297.297,7177.928
3932,,60.872,255,255,255,6056.306,7177.928
3933,,20.291,255,255,255,7083.333,7177.928
3934,,40.581,255,255,255,3545.045,7182.432
3935,,40.581,255,255,255,4864.865,7182.432
3936,,81.162,255,255,255,6076.577,7182.432
3937,,20.291,255,255,255,6880.631,7182.432
3938,,20.291,255,255,255,7200.450,7182.432
3939,,60.872,255,255,255,1012.763,7189.940
3940,,20.291,255,255,255,1488.739,7186.937
3941,,40.581,255,255,255,5427.928,7186.937
3942,,40.581,255,255,255,7092.342,7189.189
3943,,20.291,255,255,255,1250.000,7191.441
3944,,20.291,255,255,255,1439.189,7191.441
3945,,40.581,255,255,255,3409.910,7191.441
3946,,40.581,255,255,255,5220.721,7191.441
3947,,20.291,255,255,255,1146.396,7200.450
3948,,20.291,255,255,255,1155.405,7200.450
3949,,20.291,255,255,255,1240.991,7200.450
3950,,20.291,255,255,255,1529.279,7200.450
3951,,40.581,255,255,255,3301.802,7200.450
3952,,40.581,255,255,255,4175.676,7200.450
3953,,121.743,255,255,255,5397.898,7203.453
3954,,40.581,255,255,255,5445.946,7200.450
3955,,40.581,255,255,255,5932.432,7200.450
3956,,40.581,255,255,255,6693.694,7202.703
3957,,40.581,255,255,255,7146.396,7202.703
3958,,40.581,255,255,255,4481.982,7204.955
3959,,60.872,255,255,255,5069.820,7204.955
3960,,121.743,255,255,255,5300.300,7209.459
3961,,40.581,255,255,255,5369.369,7204.955
3962,,40.581,255,255,255,6855.856,7204.955
3963,,20.291,255,255,255,7200.450,7204.955
3964,,20.291,255,255,255,7578.829,7204.955
3965,,20.291,255,255,255,1137.387,7209.459
3966,,20.291,255,255,255,1164.414,7209.459
3967,,20.291,255,255,255,1493.243,7209.459
3968,,60.872,255,255,255,1659.910,7209.459
3969,,40.581,255,255,255,2833.333,7209.459
3970,,81.162,255,255,255,3292.793,7211.712
3971,,40.581,255,255,255,4445.946,7209.459
3972,,40.581,255,255,255,4540.541,7209.459
3973,,40.581,255,255,255,5175.676,7209.459
3974,,40.581,255,255,255,6072.072,7209.459
3975,,20.291,255,255,255,6245.495,7209.459
3976,,40.581,255,255,255,3504.505,7213.964
3977,,40.581,255,255,255,4572.072,7213.964
3978,,40.581,255,255,255,5220.721,7213.964
3979,,20.291,255,255,255,7204.955,7213.964
3980,,20.291,255,255,255,2777.027,7218.468
3981,,40.581,255,255,255,3319.820,7218.468
3982,,40.581,255,255,255,4675.676,7218.468
3983,,40.581,255,255,255,5238.739,7218.468
3984,,20.291,255,255,255,8015.766,7218.468
3985,,20.291,255,255,255,1182.432,7222.973
3986,,20.291,255,255,255,2209.459,7222.973
3987,,40.581,255,255,255,3387.387,7222.973
3988,,81.162,255,255,255,4900.901,7225.225
3989,,40.581,255,255,255,5288.288,7222.973
3990,,40.581,255,255,255,6009.009,7222.973
3991,,20.291,255,255,255,6966.216,7222.973
3992,,20.291,255,255,255,8024.775,7222.973
3993,,40.581,255,255,255,3400.901,7227.477
3994,,40.581,255,255,255,4752.252,7227.477
3995,,40.581,255,255,255,5022.523,7227.477
3996,,40.581,255,255,255,5265.766,7227.477
3997,,20.291,255,255,255,1074.324,7231.982
3998,,20.291,255,255,255,1511.261,7231.982
3999,,40.581,255,255,255,4806.306,7231.982
4000,,40.581,255,255,255,4959.459,7231.982
4001,,81.162,255,255,255,5774.775,7234.234
4002,,81.162,255,255,255,3977.477,7238.739
4003,,40.581,255,255,255,5306.306,7240.991
4004,,40.581,255,255,255,5342.342,7240.991
4005,,1217.434,255,255,255,3139.865,7261.186
4006,,40.581,255,255,255,4968.468,7245.495
4007,,20.291,255,255,255,1740.991,7250.000
4008,,40.581,255,255,255,3576.577,7250.000
4009,,40.581,255,255,255,4117.117,7250.000
4010,,40.581,255,255,255,4819.820,7250.000
4011,,60.872,255,255,255,1763.514,7254.505
4012,,40.581,255,255,255,5918.919,7254.505
4013,,20.291,255,255,255,975.225,7259.009
4014,,20.291,255,255,255,1677.928,7259.009
4015,,40.581,255,255,255,3337.838,7259.009
4016,,20.291,255,255,255,1209.459,7263.514
4017,,20.291,255,255,255,1452.703,7263.514
4018,,20.291,255,255,255,1470.721,7263.514
4019,,20.291,255,255,255,1786.036,7263.514
4020,,20.291,255,255,255,1871.622,7263.514
4021,,40.581,255,255,255,1977.477,7263.514
4022,,20.291,255,255,255,2538.288,7263.514
4023,,40.581,255,255,255,3193.694,7263.514
4024,,40.581,255,255,255,3932.432,7263.514
4025,,40.581,255,255,255,3981.982,7263.514
4026,,40.581,255,255,255,4927.928,7263.514
4027,,20.291,255,255,255,1421.171,7268.018
4028,,20.291,255,255,255,1461.712,7268.018
4029,,20.291,255,255,255,1894.144,7268.018
4030,,40.581,255,255,255,4725.225,7268.018
4031,,20.291,255,255,255,7069.820,7268.018
4032,,20.291,255,255,255,7132.883,7268.018
4033,,20.291,255,255,255,1443.694,7272.523
4034,,20.291,255,255,255,1799.550,7272.523
4035,,40.581,255,255,255,3734.234,7272.523
4036,,40.581,255,255,255,5220.721,7272.523
4037,,40.581,255,255,255,5261.261,7272.523
4038,,20.291,255,255,255,1790.541,7277.027
4039,,40.581,255,255,255,4013.514,7277.027
4040,,40.581,255,255,255,5171.171,7281.532
4041,,40.581,255,255,255,3711.712,7286.036
4042,,40.581,255,255,255,3779.279,7286.036
4043,,40.581,255,255,255,4234.234,7286.036
4044,,20.291,255,255,255,1236.486,7290.541
4045,,20.291,255,255,255,1245.495,7290.541
4046,,20.291,255,255,255,1515.766,7290.541
4047,,20.291,255,255,255,1759.009,7290.541
4048,,20.291,255,255,255,2777.027,7290.541
4049,,60.872,255,255,255,3750.000,7290.541
4050,,60.872,255,255,255,3795.045,7290.541
4051,,40.581,255,255,255,3914.414,7290.541
4052,,20.291,255,255,255,7020.270,7290.541
4053,,20.291,255,255,255,1781.532,7295.045
4054,,60.872,255,255,255,4646.396,7295.045
4055,,81.162,255,255,255,1226.351,7304.054
4056,,20.291,255,255,255,1259.009,7299.550
4057,,20.291,255,255,255,1759.009,7299.550
4058,,40.581,255,255,255,1790.541,7301.802
4059,,20.291,255,255,255,1799.550,7299.550
4060,,40.581,255,255,255,3477.477,7299.550
4061,,40.581,255,255,255,4900.901,7299.550
4062,,20.291,255,255,255,7695.946,7304.054
4063,,40.581,255,255,255,1250.000,7310.811
4064,,20.291,255,255,255,2186.937,7308.559
4065,,40.581,255,255,255,3126.126,7308.559
4066,,40.581,255,255,255,3409.910,7308.559
4067,,40.581,255,255,255,3680.180,7308.559
4068,,40.581,255,255,255,4504.505,7308.559
4069,,40.581,255,255,255,4720.721,7308.559
4070,,40.581,255,255,255,4855.856,7308.559
4071,,20.291,255,255,255,6948.198,7308.559
4072,,20.291,255,255,255,7191.441,7308.559
4073,,40.581,255,255,255,5513.514,7313.063
4074,,20.291,255,255,255,1200.450,7317.568
4075,,20.291,255,255,255,6781.532,7317.568
4076,,20.291,255,255,255,6970.721,7317.568
4077,,20.291,255,255,255,7042.793,7317.568
4078,,40.581,255,255,255,1213.964,7324.324
4079,,20.291,255,255,255,1240.991,7322.072
4080,,20.291,255,255,255,1186.937,7326.577
4081,,20.291,255,255,255,6957.207,7326.577
4082,,20.291,255,255,255,7029.279,7326.577
4083,,20.291,255,255,255,7281.532,7326.577
4084,,20.291,255,255,255,1227.477,7331.081
4085,,20.291,255,255,255,2159.910,7331.081
4086,,40.581,255,255,255,4662.162,7331.081
4087,,101.453,255,255,255,4704.955,7331.081
4088,,40.581,255,255,255,5337.838,7331.081
4089,,20.291,255,255,255,7168.919,7331.081
4090,,20.291,255,255,255,1204.955,7335.586
4091,,60.872,255,255,255,1216.967,7340.090
4092,,60.872,255,255,255,1243.994,7338.589
4093,,20.291,255,255,255,1254.505,7335.586
4094,,40.581,255,255,255,3490.991,7335.586
4095,,20.291,255,255,255,6353.604,7335.586
4096,,40.581,255,255,255,7594.595,7335.586
4097,,20.291,255,255,255,1231.982,7340.090
4098,,40.581,255,255,255,1470.721,7342.342
4099,,20.291,255,255,255,1867.117,7340.090
4100,,40.581,255,255,255,4711.712,7340.090
4101,,40.581,255,255,255,4441.441,7344.595
4102,,20.291,255,255,255,6367.117,7344.595
4103,,20.291,255,255,255,7015.766,7344.595
4104,,20.291,255,255,255,7033.784,7344.595
4105,,81.162,255,255,255,4698.198,7351.351
4106,,20.291,255,255,255,6240.991,7349.099
4107,,20.291,255,255,255,7488.739,7349.099
4108,,60.872,255,255,255,1245.495,7353.604
4109,,40.581,255,255,255,1270.270,7353.604
4110,,40.581,255,255,255,3072.072,7353.604
4111,,81.162,255,255,255,5117.117,7355.856
4112,,40.581,255,255,255,5954.955,7353.604
4113,,40.581,255,255,255,3427.928,7358.108
4114,,40.581,255,255,255,4792.793,7358.108
4115,,182.615,255,255,255,2456.707,7370.120
4116,,40.581,255,255,255,3567.568,7362.613
4117,,81.162,255,255,255,3783.784,7364.865
4118,,20.291,255,255,255,1240.991,7367.117
4119,,40.581,255,255,255,4603.604,7367.117
4120,,101.453,255,255,255,5354.505,7368.919
4121,,20.291,255,255,255,1295.045,7371.622
4122,,21223.927,255,255,255,1720.126,7478.989
4123,,40.581,255,255,255,3445.946,7371.622
4124,,40.581,255,255,255,3486.486,7371.622
4125,,40.581,255,255,255,3765.766,7371.622
4126,,121.743,255,255,255,3623.874,7378.378
4127,,20.291,255,255,255,1114.865,7380.631
4128,,81.162,255,255,255,3445.946,7382.883
4129,,20.291,255,255,255,1362.613,7389.640
4130,,40.581,255,255,255,1612.613,7394.144
4131,,40.581,255,255,255,3581.081,7394.144
4132,,40.581,255,255,255,3117.117,7398.649
4133,,284.068,255,255,255,5046.010,7405.405
4134,,20.291,255,255,255,1704.955,7403.153
4135,,121.743,255,255,255,3512.012,7407.658
4136,,81.162,255,255,255,5351.351,7405.405
4137,,60.872,255,255,255,1686.937,7412.162
4138,,40.581,255,255,255,2846.847,7407.658
4139,,40.581,255,255,255,3477.477,7407.658
4140,,40.581,255,255,255,4378.378,7407.658
4141,,101.453,255,255,255,5175.225,7409.459
4142,,81.162,255,255,255,7002.252,7408.784
4143,,20.291,255,255,255,7831.081,7407.658
4144,,20.291,255,255,255,1619.369,7412.162
4145,,40.581,255,255,255,4540.541,7412.162
4146,,81.162,255,255,255,6927.928,7415.541
4147,,20.291,255,255,255,7110.360,7412.162
4148,,20.291,255,255,255,7204.955,7412.162
4149,,81.162,255,255,255,3054.054,7418.919
4150,,60.872,255,255,255,4362.613,7416.667
4151,,20.291,255,255,255,7011.261,7416.667
4152,,20.291,255,255,255,1110.360,7421.171
4153,,40.581,255,255,255,1353.604,7423.423
4154,,20.291,255,255,255,1394.144,7421.171
4155,,20.291,255,255,255,1583.333,7421.171
4156,,40.581,255,255,255,5189.189,7421.171
4157,,81.162,255,255,255,5286.036,7423.423
4158,,20.291,255,255,255,6551.802,7421.171
4159,,40.581,255,255,255,3504.505,7425.676
4160,,60.872,255,255,255,1811.562,7431.682
4161,,40.581,255,255,255,3770.270,7430.180
4162,,20.291,255,255,255,6975.225,7430.180
4163,,81.162,255,255,255,1351.351,7439.189
4164,,40.581,255,255,255,2326.577,7436.937
4165,,40.581,255,255,255,3500.000,7434.685
4166,,40.581,255,255,255,4653.153,7434.685
4167,,40.581,255,255,255,4716.216,7434.685
4168,,20.291,255,255,255,7024.775,7439.189
4169,,20.291,255,255,255,7056.306,7439.189
4170,,20.291,255,255,255,7011.261,7443.694
4171,,40.581,255,255,255,4819.820,7448.198
4172,,101.453,255,255,255,5951.802,7450.901
4173,,20.291,255,255,255,1123.874,7452.703
4174,,20.291,255,255,255,1358.108,7452.703
4175,,40.581,255,255,255,3414.414,7452.703
4176,,20.291,255,255,255,7128.378,7452.703
4177,,40.581,255,255,255,1259.009,7459.459
4178,,60.872,255,255,255,3038.288,7457.207
4179,,40.581,255,255,255,3720.721,7457.207
4180,,20.291,255,255,255,1268.018,7461.712
4181,,40.581,255,255,255,1619.369,7463.964
4182,,20.291,255,255,255,2195.946,7461.712
4183,,40.581,255,255,255,4788.288,7461.712
4184,,20.291,255,255,255,1835.586,7466.216
4185,,40.581,255,255,255,3481.982,7466.216
4186,,40.581,255,255,255,4270.270,7466.216
4187,,40.581,255,255,255,4873.874,7466.216
4188,,20.291,255,255,255,6443.694,7470.721
4189,,20.291,255,255,255,7074.324,7470.721
4190,,20.291,255,255,255,7083.333,7475.225
4191,,20.291,255,255,255,7655.405,7475.225
4192,,81.162,255,255,255,1620.495,7480.856
4193,,40.581,255,255,255,3333.333,7479.730
4194,,40.581,255,255,255,7022.523,7484.234
4195,,20.291,255,255,255,7078.829,7484.234
4196,,20.291,255,255,255,7556.306,7484.234
4197,,20.291,255,255,255,1173.423,7488.739
4198,,20.291,255,255,255,6448.198,7488.739
4199,,40.581,255,255,255,6497.748,7490.991
4200,,20.291,255,255,255,1218.468,7493.243
4201,,40.581,255,255,255,3684.685,7493.243
4202,,60.872,255,255,255,4448.198,7493.243
4203,,40.581,255,255,255,6653.153,7493.243
4204,,20.291,255,255,255,7078.829,7493.243
4205,,20.291,255,255,255,1889.640,7497.748
4206,,40.581,255,255,255,3342.342,7497.748
4207,,121.743,255,255,255,3367.868,7502.252
4208,,40.581,255,255,255,4495.495,7497.748
4209,,81.162,255,255,255,5288.288,7500.000
4210,,20.291,255,255,255,6200.450,7497.748
4211,,6168.330,255,255,255,6697.146,7570.501
4212,,20.291,255,255,255,6713.964,7497.748
4213,,20.291,255,255,255,7551.802,7497.748
4214,,40.581,255,255,255,4099.099,7502.252
4215,,162.324,255,255,255,4785.473,7506.194
4216,,40.581,255,255,255,3211.712,7506.757
4217,,40.581,255,255,255,3743.243,7506.757
4218,,40.581,255,255,255,5004.505,7506.757
4219,,20.291,255,255,255,6195.946,7506.757
4220,,20.291,255,255,255,7083.333,7511.261
4221,,162.324,255,255,255,6663.288,7522.523
4222,,20.291,255,255,255,1795.045,7520.270
4223,,81.162,255,255,255,2954.955,7522.523
4224,,40.581,255,255,255,5324.324,7520.270
4225,,101.453,255,255,255,3227.477,7524.775
4226,,40.581,255,255,255,3351.351,7524.775
4227,,40.581,255,255,255,3391.892,7524.775
4228,,20.291,255,255,255,6957.207,7524.775
4229,,20.291,255,255,255,7078.829,7524.775
4230,,20.291,255,255,255,7556.306,7524.775
4231,,60.872,255,255,255,6626.877,7532.282
4232,,20.291,255,255,255,7065.315,7533.784
4233,,20.291,255,255,255,7119.369,7533.784
4234,,20.291,255,255,255,1524.775,7538.288
4235,,81.162,255,255,255,6657.658,7540.541
4236,,40.581,255,255,255,3090.090,7542.793
4237,,20.291,255,255,255,2222.973,7547.297
4238,,40.581,255,255,255,6639.640,7558.559
4239,,20.291,255,255,255,1565.315,7560.811
4240,,40.581,255,255,255,1716.216,7563.063
4241,,81.162,255,255,255,7576.577,7563.063
4242,,40.581,255,255,255,4454.955,7565.315
4243,,40.581,255,255,255,4954.955,7565.315
4244,,40.581,255,255,255,4783.784,7569.820
4245,,40.581,255,255,255,4815.315,7569.820
4246,,20.291,255,255,255,6957.207,7569.820
4247,,20.291,255,255,255,1876.126,7574.324
4248,,60.872,255,255,255,3209.459,7574.324
4249,,40.581,255,255,255,4806.306,7578.829
4250,,40.581,255,255,255,5333.333,7578.829
4251,,20.291,255,255,255,6412.162,7578.829
4252,,20.291,255,255,255,1488.739,7587.838
4253,,20.291,255,255,255,2020.270,7587.838
4254,,40.581,255,255,255,3576.577,7587.838
4255,,40.581,255,255,255,4788.288,7587.838
4256,,40.581,255,255,255,5283.784,7587.838
4257,,20.291,255,255,255,1245.495,7592.342
4258,,40.581,255,255,255,3540.541,7592.342
4259,,81.162,255,255,255,6189.189,7596.847
4260,,142.034,255,255,255,3580.116,7601.351
4261,,40.581,255,255,255,3603.604,7596.847
4262,,40.581,255,255,255,5004.505,7596.847
4263,,20.291,255,255,255,1457.207,7601.351
4264,,60.872,255,255,255,2231.982,7610.360
4265,,101.453,255,255,255,5908.559,7607.658
4266,,20.291,255,255,255,6520.270,7605.856
4267,,20.291,255,255,255,2281.532,7610.360
4268,,40.581,255,255,255,4666.667,7610.360
4269,,101.453,255,255,255,1500.450,7627.477
4270,,20.291,255,255,255,2218.468,7628.378
4271,,40.581,255,255,255,6711.712,7628.378
4272,,40.581,255,255,255,3536.036,7632.883
4273,,20.291,255,255,255,1502.252,7641.892
4274,,142.034,255,255,255,3237.773,7646.396
4275,,40.581,255,255,255,2209.459,7648.649
4276,,101.453,255,255,255,6613.964,7649.099
4277,,40.581,255,255,255,3346.847,7650.901
4278,,284.068,255,255,255,6367.761,7661.197
4279,,20.291,255,255,255,6664.414,7650.901
4280,,20.291,255,255,255,1560.811,7655.405
4281,,40.581,255,255,255,4256.757,7655.405
4282,,40.581,255,255,255,5315.315,7655.405
4283,,40.581,255,255,255,5603.604,7655.405
4284,,20.291,255,255,255,1533.784,7659.910
4285,,20.291,255,255,255,1664.414,7659.910
4286,,101.453,255,255,255,3504.054,7661.712
4287,,81.162,255,255,255,4720.721,7662.162
4288,,20.291,255,255,255,6655.405,7659.910
4289,,40.581,255,255,255,3918.919,7664.414
4290,,40.581,255,255,255,4117.117,7664.414
4291,,20.291,255,255,255,6614.865,7664.414
4292,,60.872,255,255,255,3529.279,7668.919
4293,,81.162,255,255,255,2257.883,7676.802
4294,,40.581,255,255,255,4112.613,7673.423
4295,,40.581,255,255,255,6662.162,7675.676
4296,,20.291,255,255,255,6682.432,7673.423
4297,,263.777,255,255,255,2534.130,7684.511
4298,,40.581,255,255,255,4216.216,7677.928
4299,,40.581,255,255,255,4310.811,7682.432
4300,,40.581,255,255,255,4333.333,7682.432
4301,,40.581,255,255,255,1542.793,7689.189
4302,,20.291,255,255,255,1912.162,7686.937
4303,,20.291,255,255,255,2209.459,7686.937
4304,,40.581,255,255,255,2986.486,7686.937
4305,,142.034,255,255,255,3708.816,7690.798
4306,,81.162,255,255,255,4243.243,7689.189
4307,,101.453,255,255,255,3776.126,7693.243
4308,,29238.698,255,255,255,4350.665,7825.464
4309,,81.162,255,255,255,5274.775,7693.694
4310,,40.581,255,255,255,3563.063,7695.946
4311,,40.581,255,255,255,2632.883,7702.703
4312,,121.743,255,255,255,3732.733,7704.955
4313,,20.291,255,255,255,7533.784,7700.450
4314,,40.581,255,255,255,2193.694,7707.207
4315,,20.291,255,255,255,2245.495,7704.955
4316,,81.162,255,255,255,2399.775,7713.964
4317,,40.581,255,255,255,3454.955,7713.964
4318,,40.581,255,255,255,3599.099,7713.964
4319,,40.581,255,255,255,3630.631,7718.468
4320,,40.581,255,255,255,4279.279,7722.973
4321,,40.581,255,255,255,2792.793,7727.477
4322,,40.581,255,255,255,4409.910,7727.477
4323,,20.291,255,255,255,7186.937,7731.982
4324,,20.291,255,255,255,2768.018,7736.486
4325,,20.291,255,255,255,2358.108,7740.991
4326,,40.581,255,255,255,5711.712,7740.991
4327,,223.196,255,255,255,4267.199,7752.048
4328,,40.581,255,255,255,6135.135,7745.495
4329,,20.291,255,255,255,1682.432,7750.000
4330,,40.581,255,255,255,4216.216,7754.505
4331,,40.581,255,255,255,6117.117,7754.505
4332,,60.872,255,255,255,6804.054,7768.018
4333,,81.162,255,255,255,4200.450,7770.270
4334,,20.291,255,255,255,6236.486,7768.018
4335,,20.291,255,255,255,6763.514,7768.018
4336,,60.872,255,255,255,4596.847,7772.523
4337,,20.291,255,255,255,1434.685,7781.532
4338,,60.872,255,255,255,3547.297,7781.532
4339,,40.581,255,255,255,4067.568,7781.532
4340,,20.291,255,255,255,2691.441,7786.036
4341,,142.034,255,255,255,4228.764,7797.619
4342,,40.581,255,255,255,2698.198,7799.550
4343,,81.162,255,255,255,3027.027,7801.802
4344,,40.581,255,255,255,4031.532,7799.550
4345,,40.581,255,255,255,2063.063,7804.054
4346,,344.940,255,255,255,4268.813,7814.918
4347,,588.426,255,255,255,4226.390,7822.383
4348,,20.291,255,255,255,2358.108,7813.063
4349,,40.581,255,255,255,4770.270,7813.063
4350,,40.581,255,255,255,3905.405,7817.568
4351,,40.581,255,255,255,3054.054,7822.072
4352,,20.291,255,255,255,2704.955,7831.081
4353,,20.291,255,255,255,2659.910,7835.586
4354,,81.162,255,255,255,2887.387,7842.342
4355,,60.872,255,255,255,5213.964,7840.090
4356,,162.324,255,255,255,3769.144,7849.662
4357,,20.291,255,255,255,6493.243,7844.595
4358,,20.291,255,255,255,2583.333,7849.099
4359,,40.581,255,255,255,2923.423,7849.099
4360,,20.291,255,255,255,2353.604,7853.604
4361,,20.291,255,255,255,2407.658,7858.108
4362,,81.162,255,255,255,2900.901,7860.360
4363,,40.581,255,255,255,2963.964,7858.108
4364,,669.589,255,255,255,4454.477,7877.218
4365,,81.162,255,255,255,4243.243,7864.865
4366,,121.743,255,255,255,5925.676,7864.865
4367,,40.581,255,255,255,2954.955,7867.117
4368,,40.581,255,255,255,6432.432,7871.622
4369,,101.453,255,255,255,4701.351,7883.333
4370,,20.291,255,255,255,6695.946,7885.135
4371,,40.581,255,255,255,4229.730,7898.649
4372,,40.581,255,255,255,2842.342,7903.153
4373,,40.581,255,255,255,5954.955,7907.658
